Superlattice vectors (celldm1 units):
3.00000000000 -6.92820320000 -0.00000000000
7.50000000000 -0.86602540000 0.00000000000
Layer 1 points (Angstrom):
S 9.47531606100 -23.70583044011 5.31045680000
S 9.47531606100 -23.70583044011 3.10314865000
S 7.89609671750 -20.97054231283 5.31045680000
S 7.89609671750 -20.97054231283 3.10314865000
S 6.31687737400 -18.23525418554 5.31045680000
S 6.31687737400 -18.23525418554 3.10314865000
S 4.73765803050 -15.49996605826 5.31045680000
S 4.73765803050 -15.49996605826 3.10314865000
S 3.15843868700 -12.76467793098 5.31045680000
S 3.15843868700 -12.76467793098 3.10314865000
S 1.57921934350 -10.02938980369 5.31045680000
S 1.57921934350 -10.02938980369 3.10314865000
S 12.63375474800 -23.70583044011 5.31045680000
S 12.63375474800 -23.70583044011 3.10314865000
Mo 11.05453540450 -24.61759314556 4.20680272500
S 11.05453540450 -20.97054231283 5.31045680000
S 11.05453540450 -20.97054231283 3.10314865000
Mo 9.47531606100 -21.88230501828 4.20680272500
S 9.47531606100 -18.23525418554 5.31045680000
S 9.47531606100 -18.23525418554 3.10314865000
Mo 7.89609671750 -19.14701689099 4.20680272500
S 7.89609671750 -15.49996605826 5.31045680000
S 7.89609671750 -15.49996605826 3.10314865000
Mo 6.31687737400 -16.41172876371 4.20680272500
S 6.31687737400 -12.76467793098 5.31045680000
S 6.31687737400 -12.76467793098 3.10314865000
Mo 4.73765803050 -13.67644063642 4.20680272500
S 4.73765803050 -10.02938980369 5.31045680000
S 4.73765803050 -10.02938980369 3.10314865000
Mo 3.15843868700 -10.94115250914 4.20680272500
S 3.15843868700 -7.29410167641 5.31045680000
S 3.15843868700 -7.29410167641 3.10314865000
Mo 1.57921934350 -8.20586438185 4.20680272500
S 1.57921934350 -4.55881354912 5.31045680000
S 1.57921934350 -4.55881354912 3.10314865000
Mo 0.00000000000 -5.47057625457 4.20680272500
Mo -1.57921934350 -2.73528812728 4.20680272500
S 15.79219343500 -23.70583044011 5.31045680000
S 15.79219343500 -23.70583044011 3.10314865000
Mo 14.21297409150 -24.61759314556 4.20680272500
S 14.21297409150 -20.97054231283 5.31045680000
S 14.21297409150 -20.97054231283 3.10314865000
Mo 12.63375474800 -21.88230501828 4.20680272500
S 12.63375474800 -18.23525418554 5.31045680000
S 12.63375474800 -18.23525418554 3.10314865000
Mo 11.05453540450 -19.14701689099 4.20680272500
S 11.05453540450 -15.49996605826 5.31045680000
S 11.05453540450 -15.49996605826 3.10314865000
Mo 9.47531606100 -16.41172876371 4.20680272500
S 9.47531606100 -12.76467793098 5.31045680000
S 9.47531606100 -12.76467793098 3.10314865000
Mo 7.89609671750 -13.67644063642 4.20680272500
S 7.89609671750 -10.02938980369 5.31045680000
S 7.89609671750 -10.02938980369 3.10314865000
Mo 6.31687737400 -10.94115250914 4.20680272500
S 6.31687737400 -7.29410167641 5.31045680000
S 6.31687737400 -7.29410167641 3.10314865000
